SRRecordID,SRStatus,Method Received,ServiceRequest,SRType,SRCreatedDate,SRUpdatedDate,SRDueDate,SRClosedDate,Neighborhood,District,CouncilDistrict,PoliceDistrict,PolicePostCode,Latitude,Longitude,Location
SR-104532,Open,Phone,Graffiti,Graffiti Request,11/2/2021,11/2/2021,11/2/2021,11/2/2021,Druid Heights,WESTERN,9,WESTERN,304,39.44865,-76.57676,"39.44865, -76.57676"
SR-104533,Open,Phone,Dead Animal,Dead Animal Request,2/9/2021,2/9/2021,2/9/2021,2/9/2021,Homeland,CENTRAL,7,CENTRAL,476,39.30826,-76.300642,"39.30826, -76.300642"
SR-104534,In Progress,Phone,Rat Rubout,Rat Rubout Request,12/24/2023,12/24/2023,12/24/2023,12/24/2023,Berea,SOUTHERN,5,SOUTHERN,889,39.434514,-76.503163,"39.434514, -76.503163"
SR-104535,Closed,Phone,Parking Complaint,Parking Complaint Request,7/6/2022,7/6/2022,7/6/2022,7/6/2022,Pen Lucy,CENTRAL,12,CENTRAL,762,39.491018,-76.352249,"39.491018, -76.352249"
SR-104536,Closed,Phone,Street Light Out,Street Light Out Request,7/16/2023,7/16/2023,7/16/2023,7/16/2023,Hampden,SOUTHERN,2,SOUTHERN,823,39.205096,-76.396206,"39.205096, -76.396206"
SR-104537,Open,Phone,Dead Animal,Dead Animal Request,2/16/2022,2/16/2022,2/16/2022,2/16/2022,Irvington,EASTERN,12,EASTERN,185,39.241532,-76.473718,"39.241532, -76.473718"
SR-104538,Closed,Phone,Vacant Building,Vacant Building Request,6/12/2020,6/12/2020,6/12/2020,6/12/2020,Oliver,NORTHWESTERN,9,NORTHWESTERN,436,39.304881,-76.357204,"39.304881, -76.357204"
SR-104539,In Progress,Phone,Dirty Street,Dirty Street Request,3/19/2023,3/19/2023,3/19/2023,3/19/2023,Sandtown-Winchester,NORTHEASTERN,1,NORTHEASTERN,211,39.497953,-76.416535,"39.497953, -76.416535"
SR-104540,In Progress,Phone,Pothole,Pothole Request,4/28/2022,4/28/2022,4/28/2022,4/28/2022,Harlem Park,NORTHWESTERN,2,NORTHWESTERN,716,39.203905,-76.323198,"39.203905, -76.323198"
SR-104541,In Progress,Phone,Vacant Building,Vacant Building Request,12/8/2022,12/8/2022,12/8/2022,12/8/2022,Morrell Park,NORTHEASTERN,5,NORTHEASTERN,100,39.368289,-76.432949,"39.368289, -76.432949"
SR-104542,In Progress,Phone,Pothole,Pothole Request,1/14/2023,1/14/2023,1/14/2023,1/14/2023,Mount Washington,NORTHWESTERN,14,NORTHWESTERN,167,39.335787,-76.457511,"39.335787, -76.457511"
SR-104543,In Progress,Phone,Street Light Out,Street Light Out Request,3/26/2022,3/26/2022,3/26/2022,3/26/2022,Roland Park,WESTERN,1,WESTERN,792,39.214306,-76.522054,"39.214306, -76.522054"
SR-104544,In Progress,Phone,Pothole,Pothole Request,12/6/2023,12/6/2023,12/6/2023,12/6/2023,Pimlico,WESTERN,7,WESTERN,786,39.251431,-76.524353,"39.251431, -76.524353"
SR-104545,Closed,Phone,Dirty Street,Dirty Street Request,11/27/2021,11/27/2021,11/27/2021,11/27/2021,Charles Village,WESTERN,8,WESTERN,397,39.389362,-76.329684,"39.389362, -76.329684"
SR-104546,In Progress,Phone,Rat Rubout,Rat Rubout Request,8/16/2021,8/16/2021,8/16/2021,8/16/2021,Cherry Hill,NORTHWESTERN,11,NORTHWESTERN,234,39.266365,-76.507204,"39.266365, -76.507204"
SR-104547,Closed,Phone,Dead Animal,Dead Animal Request,4/17/2021,4/17/2021,4/17/2021,4/17/2021,Druid Heights,SOUTHERN,12,SOUTHERN,137,39.271975,-76.572825,"39.271975, -76.572825"
SR-104548,Open,Phone,Rat Rubout,Rat Rubout Request,4/18/2023,4/18/2023,4/18/2023,4/18/2023,Upton,NORTHERN,8,NORTHERN,277,39.43248,-76.559016,"39.43248, -76.559016"
SR-104549,In Progress,Phone,Vacant Building,Vacant Building Request,2/3/2022,2/3/2022,2/3/2022,2/3/2022,Curtis Bay,SOUTHERN,8,SOUTHERN,435,39.257604,-76.570549,"39.257604, -76.570549"
SR-104550,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,8/18/2023,8/18/2023,8/18/2023,8/18/2023,Govans,NORTHWESTERN,4,NORTHWESTERN,172,39.274155,-76.498242,"39.274155, -76.498242"
SR-104551,Open,Phone,Parking Complaint,Parking Complaint Request,5/28/2021,5/28/2021,5/28/2021,5/28/2021,Hampden,WESTERN,9,WESTERN,305,39.379903,-76.510327,"39.379903, -76.510327"
SR-104552,Closed,Phone,Parking Complaint,Parking Complaint Request,5/16/2020,5/16/2020,5/16/2020,5/16/2020,Park Heights,EASTERN,2,EASTERN,583,39.365951,-76.441879,"39.365951, -76.441879"
SR-104553,Open,Phone,Dirty Street,Dirty Street Request,9/24/2019,9/24/2019,9/24/2019,9/24/2019,Johnston Square,NORTHEASTERN,7,NORTHEASTERN,470,39.317726,-76.521902,"39.317726, -76.521902"
SR-104554,Open,Phone,Parking Complaint,Parking Complaint Request,3/7/2019,3/7/2019,3/7/2019,3/7/2019,Hampden,NORTHEASTERN,5,NORTHEASTERN,881,39.417171,-76.365818,"39.417171, -76.365818"
SR-104555,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,2/27/2022,2/27/2022,2/27/2022,2/27/2022,Harlem Park,EASTERN,6,EASTERN,414,39.224408,-76.30259,"39.224408, -76.30259"
SR-104556,Closed,Phone,Rat Rubout,Rat Rubout Request,4/15/2019,4/15/2019,4/15/2019,4/15/2019,Curtis Bay,SOUTHERN,14,SOUTHERN,705,39.270159,-76.521715,"39.270159, -76.521715"
SR-104557,Closed,Phone,Dirty Street,Dirty Street Request,10/5/2023,10/5/2023,10/5/2023,10/5/2023,Clifton Park,EASTERN,9,EASTERN,143,39.230586,-76.384405,"39.230586, -76.384405"
SR-104558,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,6/22/2023,6/22/2023,6/22/2023,6/22/2023,Johnston Square,EASTERN,10,EASTERN,187,39.38288,-76.311719,"39.38288, -76.311719"
SR-104559,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,9/19/2020,9/19/2020,9/19/2020,9/19/2020,Eastwood,WESTERN,7,WESTERN,701,39.235331,-76.342012,"39.235331, -76.342012"
SR-104560,Closed,Phone,Vacant Building,Vacant Building Request,4/18/2019,4/18/2019,4/18/2019,4/18/2019,Homeland,EASTERN,7,EASTERN,252,39.347299,-76.350545,"39.347299, -76.350545"
SR-104561,Open,Phone,Graffiti,Graffiti Request,2/24/2022,2/24/2022,2/24/2022,2/24/2022,Greenmount West,SOUTHERN,2,SOUTHERN,644,39.299571,-76.405767,"39.299571, -76.405767"
SR-104562,Open,Phone,Pothole,Pothole Request,1/8/2021,1/8/2021,1/8/2021,1/8/2021,Greenmount West,NORTHEASTERN,13,NORTHEASTERN,738,39.465149,-76.33723,"39.465149, -76.33723"
SR-104563,Open,Phone,Graffiti,Graffiti Request,9/25/2022,9/25/2022,9/25/2022,9/25/2022,Sandtown-Winchester,CENTRAL,14,CENTRAL,361,39.48562,-76.571056,"39.48562, -76.571056"
SR-104564,Closed,Phone,Dead Animal,Dead Animal Request,7/15/2022,7/15/2022,7/15/2022,7/15/2022,Sandtown-Winchester,CENTRAL,1,CENTRAL,134,39.290362,-76.403065,"39.290362, -76.403065"
SR-104565,Open,Phone,Parking Complaint,Parking Complaint Request,4/16/2022,4/16/2022,4/16/2022,4/16/2022,Middle East,NORTHWESTERN,3,NORTHWESTERN,778,39.4372,-76.487458,"39.4372, -76.487458"
SR-104566,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,5/15/2022,5/15/2022,5/15/2022,5/15/2022,Pimlico,NORTHEASTERN,10,NORTHEASTERN,855,39.228093,-76.435704,"39.228093, -76.435704"
SR-104567,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,12/7/2023,12/7/2023,12/7/2023,12/7/2023,Curtis Bay,CENTRAL,7,CENTRAL,619,39.371134,-76.59594,"39.371134, -76.59594"
SR-104568,Open,Phone,Graffiti,Graffiti Request,8/2/2023,8/2/2023,8/2/2023,8/2/2023,Waverly,SOUTHERN,8,SOUTHERN,434,39.376996,-76.561493,"39.376996, -76.561493"
SR-104569,Open,Phone,Pothole,Pothole Request,2/9/2022,2/9/2022,2/9/2022,2/9/2022,Druid Heights,NORTHEASTERN,9,NORTHEASTERN,567,39.462014,-76.514366,"39.462014, -76.514366"
SR-104570,In Progress,Phone,Graffiti,Graffiti Request,8/7/2022,8/7/2022,8/7/2022,8/7/2022,Park Heights,NORTHERN,2,NORTHERN,576,39.419142,-76.370293,"39.419142, -76.370293"
SR-104571,In Progress,Phone,Graffiti,Graffiti Request,3/15/2019,3/15/2019,3/15/2019,3/15/2019,Govans,EASTERN,2,EASTERN,452,39.404486,-76.300947,"39.404486, -76.300947"
SR-104572,Open,Phone,Parking Complaint,Parking Complaint Request,9/22/2023,9/22/2023,9/22/2023,9/22/2023,Pigtown,NORTHEASTERN,4,NORTHEASTERN,704,39.380613,-76.575115,"39.380613, -76.575115"
SR-104573,Closed,Phone,Pothole,Pothole Request,9/4/2021,9/4/2021,9/4/2021,9/4/2021,Roland Park,NORTHWESTERN,6,NORTHWESTERN,315,39.272715,-76.506366,"39.272715, -76.506366"
SR-104574,Open,Phone,Vacant Building,Vacant Building Request,2/21/2020,2/21/2020,2/21/2020,2/21/2020,Charles Village,WESTERN,7,WESTERN,470,39.416386,-76.55667,"39.416386, -76.55667"
SR-104575,In Progress,Phone,Street Light Out,Street Light Out Request,2/12/2019,2/12/2019,2/12/2019,2/12/2019,Morrell Park,WESTERN,13,WESTERN,192,39.432892,-76.373329,"39.432892, -76.373329"
SR-104576,In Progress,Phone,Dirty Street,Dirty Street Request,11/17/2022,11/17/2022,11/17/2022,11/17/2022,Brooklyn,EASTERN,14,EASTERN,553,39.302486,-76.351765,"39.302486, -76.351765"
SR-104577,Closed,Phone,Dirty Street,Dirty Street Request,1/13/2023,1/13/2023,1/13/2023,1/13/2023,Irvington,NORTHWESTERN,3,NORTHWESTERN,367,39.470355,-76.399111,"39.470355, -76.399111"
SR-104578,Closed,Phone,Dirty Street,Dirty Street Request,11/28/2022,11/28/2022,11/28/2022,11/28/2022,Middle East,NORTHEASTERN,2,NORTHEASTERN,796,39.347823,-76.5347,"39.347823, -76.5347"
SR-104579,Closed,Phone,Rat Rubout,Rat Rubout Request,3/11/2023,3/11/2023,3/11/2023,3/11/2023,Park Heights,CENTRAL,11,CENTRAL,288,39.287474,-76.536142,"39.287474, -76.536142"
SR-104580,In Progress,Phone,Rat Rubout,Rat Rubout Request,3/4/2019,3/4/2019,3/4/2019,3/4/2019,Upton,NORTHERN,9,NORTHERN,637,39.458464,-76.380557,"39.458464, -76.380557"
SR-104581,Open,Phone,Illegal Dumping,Illegal Dumping Request,10/4/2020,10/4/2020,10/4/2020,10/4/2020,Guilford,NORTHERN,1,NORTHERN,760,39.293199,-76.351527,"39.293199, -76.351527"
SR-104582,Closed,Phone,Graffiti,Graffiti Request,4/7/2021,4/7/2021,4/7/2021,4/7/2021,Eastwood,SOUTHERN,6,SOUTHERN,769,39.246154,-76.423195,"39.246154, -76.423195"
SR-104583,Open,Phone,Vacant Building,Vacant Building Request,3/23/2020,3/23/2020,3/23/2020,3/23/2020,Waverly,SOUTHERN,3,SOUTHERN,278,39.412461,-76.378088,"39.412461, -76.378088"
SR-104584,Closed,Phone,Pothole,Pothole Request,11/21/2023,11/21/2023,11/21/2023,11/21/2023,Harlem Park,EASTERN,14,EASTERN,661,39.299098,-76.332423,"39.299098, -76.332423"
SR-104585,In Progress,Phone,Pothole,Pothole Request,12/9/2023,12/9/2023,12/9/2023,12/9/2023,Morrell Park,WESTERN,2,WESTERN,515,39.423261,-76.393622,"39.423261, -76.393622"
SR-104586,Closed,Phone,Parking Complaint,Parking Complaint Request,4/25/2020,4/25/2020,4/25/2020,4/25/2020,Clifton Park,EASTERN,12,EASTERN,144,39.375456,-76.488338,"39.375456, -76.488338"
SR-104587,Open,Phone,Dead Animal,Dead Animal Request,6/3/2023,6/3/2023,6/3/2023,6/3/2023,Johnston Square,NORTHWESTERN,7,NORTHWESTERN,588,39.286597,-76.536282,"39.286597, -76.536282"
SR-104588,Open,Phone,Vacant Building,Vacant Building Request,5/3/2023,5/3/2023,5/3/2023,5/3/2023,Roland Park,NORTHERN,10,NORTHERN,408,39.467953,-76.598185,"39.467953, -76.598185"
SR-104589,Open,Phone,Parking Complaint,Parking Complaint Request,5/12/2022,5/12/2022,5/12/2022,5/12/2022,Greenmount West,NORTHEASTERN,13,NORTHEASTERN,139,39.258616,-76.453391,"39.258616, -76.453391"
SR-104590,Open,Phone,Graffiti,Graffiti Request,2/23/2022,2/23/2022,2/23/2022,2/23/2022,Druid Heights,WESTERN,1,WESTERN,505,39.2681,-76.338836,"39.2681, -76.338836"
SR-104591,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,10/14/2019,10/14/2019,10/14/2019,10/14/2019,Brooklyn,SOUTHERN,10,SOUTHERN,268,39.463639,-76.322295,"39.463639, -76.322295"
SR-104592,Closed,Phone,Parking Complaint,Parking Complaint Request,11/26/2020,11/26/2020,11/26/2020,11/26/2020,Govans,NORTHERN,6,NORTHERN,549,39.233041,-76.369444,"39.233041, -76.369444"
SR-104593,Closed,Phone,Dead Animal,Dead Animal Request,7/10/2022,7/10/2022,7/10/2022,7/10/2022,Morrell Park,EASTERN,6,EASTERN,137,39.340208,-76.385552,"39.340208, -76.385552"
SR-104594,Open,Phone,Street Light Out,Street Light Out Request,11/21/2019,11/21/2019,11/21/2019,11/21/2019,Johnston Square,WESTERN,13,WESTERN,109,39.312224,-76.553033,"39.312224, -76.553033"
SR-104595,Open,Phone,Pothole,Pothole Request,12/23/2020,12/23/2020,12/23/2020,12/23/2020,Charles Village,NORTHWESTERN,10,NORTHWESTERN,105,39.231607,-76.531718,"39.231607, -76.531718"
SR-104596,Closed,Phone,Vacant Building,Vacant Building Request,2/23/2019,2/23/2019,2/23/2019,2/23/2019,Homeland,NORTHEASTERN,11,NORTHEASTERN,463,39.38435,-76.515955,"39.38435, -76.515955"
SR-104597,Closed,Phone,Graffiti,Graffiti Request,3/3/2020,3/3/2020,3/3/2020,3/3/2020,Eastwood,WESTERN,2,WESTERN,144,39.425928,-76.488772,"39.425928, -76.488772"
SR-104598,In Progress,Phone,Dirty Street,Dirty Street Request,12/20/2019,12/20/2019,12/20/2019,12/20/2019,Berea,WESTERN,7,WESTERN,481,39.303066,-76.58521,"39.303066, -76.58521"
SR-104599,Closed,Phone,Vacant Building,Vacant Building Request,6/13/2020,6/13/2020,6/13/2020,6/13/2020,Irvington,NORTHERN,12,NORTHERN,200,39.460143,-76.592684,"39.460143, -76.592684"
SR-104600,In Progress,Phone,Parking Complaint,Parking Complaint Request,3/21/2021,3/21/2021,3/21/2021,3/21/2021,Westport,CENTRAL,3,CENTRAL,189,39.203371,-76.439267,"39.203371, -76.439267"
SR-104601,In Progress,Phone,Pothole,Pothole Request,5/16/2021,5/16/2021,5/16/2021,5/16/2021,Oliver,CENTRAL,11,CENTRAL,844,39.477885,-76.52455,"39.477885, -76.52455"
SR-104602,In Progress,Phone,Vacant Building,Vacant Building Request,5/20/2020,5/20/2020,5/20/2020,5/20/2020,Park Heights,NORTHWESTERN,10,NORTHWESTERN,553,39.398216,-76.405808,"39.398216, -76.405808"
SR-104603,Closed,Phone,Pothole,Pothole Request,2/13/2023,2/13/2023,2/13/2023,2/13/2023,Govans,NORTHWESTERN,2,NORTHWESTERN,809,39.334643,-76.429346,"39.334643, -76.429346"
SR-104604,In Progress,Phone,Graffiti,Graffiti Request,8/1/2023,8/1/2023,8/1/2023,8/1/2023,Greenmount West,SOUTHERN,6,SOUTHERN,153,39.304484,-76.322182,"39.304484, -76.322182"
SR-104605,Open,Phone,Vacant Building,Vacant Building Request,4/25/2022,4/25/2022,4/25/2022,4/25/2022,Charles Village,NORTHERN,14,NORTHERN,827,39.233055,-76.30816,"39.233055, -76.30816"
SR-104606,Closed,Phone,Pothole,Pothole Request,11/11/2023,11/11/2023,11/11/2023,11/11/2023,Greenmount West,EASTERN,8,EASTERN,896,39.28302,-76.505831,"39.28302, -76.505831"
SR-104607,Closed,Phone,Rat Rubout,Rat Rubout Request,9/22/2023,9/22/2023,9/22/2023,9/22/2023,Roland Park,SOUTHERN,4,SOUTHERN,239,39.482231,-76.35157,"39.482231, -76.35157"
SR-104608,Closed,Phone,Rat Rubout,Rat Rubout Request,4/11/2020,4/11/2020,4/11/2020,4/11/2020,Clifton Park,SOUTHERN,2,SOUTHERN,217,39.478824,-76.306147,"39.478824, -76.306147"
SR-104609,In Progress,Phone,Graffiti,Graffiti Request,9/21/2021,9/21/2021,9/21/2021,9/21/2021,Belair-Edison,EASTERN,13,EASTERN,739,39.315046,-76.473868,"39.315046, -76.473868"
SR-104610,Open,Phone,Parking Complaint,Parking Complaint Request,1/11/2020,1/11/2020,1/11/2020,1/11/2020,Middle East,SOUTHERN,10,SOUTHERN,684,39.202069,-76.391804,"39.202069, -76.391804"
SR-104611,Closed,Phone,Dirty Street,Dirty Street Request,3/21/2020,3/21/2020,3/21/2020,3/21/2020,Guilford,CENTRAL,6,CENTRAL,503,39.338584,-76.518301,"39.338584, -76.518301"
SR-104612,Open,Phone,Dirty Street,Dirty Street Request,3/12/2023,3/12/2023,3/12/2023,3/12/2023,Brooklyn,CENTRAL,8,CENTRAL,753,39.213812,-76.367991,"39.213812, -76.367991"
SR-104613,Open,Phone,Rat Rubout,Rat Rubout Request,8/23/2023,8/23/2023,8/23/2023,8/23/2023,Govans,NORTHEASTERN,14,NORTHEASTERN,219,39.2281,-76.448072,"39.2281, -76.448072"
SR-104614,In Progress,Phone,Vacant Building,Vacant Building Request,9/16/2019,9/16/2019,9/16/2019,9/16/2019,Sandtown-Winchester,NORTHWESTERN,10,NORTHWESTERN,696,39.209763,-76.314527,"39.209763, -76.314527"
SR-104615,In Progress,Phone,Pothole,Pothole Request,6/21/2022,6/21/2022,6/21/2022,6/21/2022,Curtis Bay,NORTHERN,4,NORTHERN,165,39.212671,-76.399665,"39.212671, -76.399665"
SR-104616,In Progress,Phone,Rat Rubout,Rat Rubout Request,6/15/2023,6/15/2023,6/15/2023,6/15/2023,Irvington,NORTHEASTERN,14,NORTHEASTERN,244,39.247741,-76.442867,"39.247741, -76.442867"
SR-104617,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,11/13/2023,11/13/2023,11/13/2023,11/13/2023,Cherry Hill,NORTHEASTERN,5,NORTHEASTERN,635,39.441713,-76.463779,"39.441713, -76.463779"
SR-104618,Open,Phone,Dead Animal,Dead Animal Request,6/25/2020,6/25/2020,6/25/2020,6/25/2020,Govans,NORTHEASTERN,2,NORTHEASTERN,191,39.342522,-76.447481,"39.342522, -76.447481"
SR-104619,In Progress,Phone,Dirty Street,Dirty Street Request,10/2/2022,10/2/2022,10/2/2022,10/2/2022,Homeland,CENTRAL,4,CENTRAL,276,39.331349,-76.343621,"39.331349, -76.343621"
SR-104620,Open,Phone,Street Light Out,Street Light Out Request,6/27/2021,6/27/2021,6/27/2021,6/27/2021,Clifton Park,WESTERN,9,WESTERN,360,39.376879,-76.457304,"39.376879, -76.457304"
SR-104621,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,9/12/2019,9/12/2019,9/12/2019,9/12/2019,Guilford,NORTHERN,10,NORTHERN,640,39.357203,-76.57412,"39.357203, -76.57412"
SR-104622,Closed,Phone,Parking Complaint,Parking Complaint Request,7/26/2020,7/26/2020,7/26/2020,7/26/2020,Belair-Edison,EASTERN,3,EASTERN,886,39.301667,-76.469906,"39.301667, -76.469906"
SR-104623,Closed,Phone,Rat Rubout,Rat Rubout Request,7/16/2023,7/16/2023,7/16/2023,7/16/2023,Pen Lucy,WESTERN,2,WESTERN,851,39.253448,-76.341243,"39.253448, -76.341243"
SR-104624,Open,Phone,Rat Rubout,Rat Rubout Request,9/24/2022,9/24/2022,9/24/2022,9/24/2022,Pen Lucy,WESTERN,9,WESTERN,651,39.47663,-76.521054,"39.47663, -76.521054"
SR-104625,In Progress,Phone,Rat Rubout,Rat Rubout Request,3/11/2023,3/11/2023,3/11/2023,3/11/2023,Oliver,WESTERN,3,WESTERN,810,39.318621,-76.468011,"39.318621, -76.468011"
SR-104626,Closed,Phone,Illegal Dumping,Illegal Dumping Request,6/10/2023,6/10/2023,6/10/2023,6/10/2023,Westport,NORTHEASTERN,3,NORTHEASTERN,513,39.341812,-76.457455,"39.341812, -76.457455"
SR-104627,In Progress,Phone,Dirty Street,Dirty Street Request,3/26/2022,3/26/2022,3/26/2022,3/26/2022,Morrell Park,EASTERN,13,EASTERN,883,39.241114,-76.454304,"39.241114, -76.454304"
SR-104628,Open,Phone,Illegal Dumping,Illegal Dumping Request,2/9/2021,2/9/2021,2/9/2021,2/9/2021,Pimlico,SOUTHERN,2,SOUTHERN,375,39.381984,-76.448331,"39.381984, -76.448331"
SR-104629,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,10/12/2023,10/12/2023,10/12/2023,10/12/2023,Brooklyn,NORTHEASTERN,14,NORTHEASTERN,342,39.230836,-76.427059,"39.230836, -76.427059"
SR-104630,Closed,Phone,Illegal Dumping,Illegal Dumping Request,11/8/2021,11/8/2021,11/8/2021,11/8/2021,Druid Heights,NORTHERN,7,NORTHERN,884,39.399394,-76.38349,"39.399394, -76.38349"
SR-104631,Closed,Phone,Rat Rubout,Rat Rubout Request,9/7/2021,9/7/2021,9/7/2021,9/7/2021,Waverly,SOUTHERN,2,SOUTHERN,718,39.368524,-76.472433,"39.368524, -76.472433"
SR-104632,Closed,Phone,Rat Rubout,Rat Rubout Request,3/12/2021,3/12/2021,3/12/2021,3/12/2021,Druid Heights,EASTERN,8,EASTERN,863,39.457483,-76.472149,"39.457483, -76.472149"
SR-104633,Open,Phone,Graffiti,Graffiti Request,7/22/2022,7/22/2022,7/22/2022,7/22/2022,Park Heights,CENTRAL,11,CENTRAL,473,39.449859,-76.366931,"39.449859, -76.366931"
SR-104634,In Progress,Phone,Pothole,Pothole Request,5/28/2020,5/28/2020,5/28/2020,5/28/2020,Mount Washington,CENTRAL,9,CENTRAL,485,39.383992,-76.390146,"39.383992, -76.390146"
SR-104635,In Progress,Phone,Dead Animal,Dead Animal Request,11/25/2020,11/25/2020,11/25/2020,11/25/2020,Druid Heights,NORTHERN,11,NORTHERN,780,39.282068,-76.458851,"39.282068, -76.458851"
SR-104636,Open,Phone,Graffiti,Graffiti Request,1/10/2019,1/10/2019,1/10/2019,1/10/2019,Morrell Park,SOUTHERN,1,SOUTHERN,109,39.361861,-76.492602,"39.361861, -76.492602"
SR-104637,Closed,Phone,Street Light Out,Street Light Out Request,1/7/2022,1/7/2022,1/7/2022,1/7/2022,Guilford,NORTHERN,10,NORTHERN,631,39.483035,-76.403168,"39.483035, -76.403168"
SR-104638,Open,Phone,Rat Rubout,Rat Rubout Request,4/27/2022,4/27/2022,4/27/2022,4/27/2022,Westport,NORTHWESTERN,7,NORTHWESTERN,427,39.319838,-76.503272,"39.319838, -76.503272"
SR-104639,Closed,Phone,Vacant Building,Vacant Building Request,10/26/2022,10/26/2022,10/26/2022,10/26/2022,Berea,WESTERN,5,WESTERN,667,39.446499,-76.32998,"39.446499, -76.32998"
SR-104640,Open,Phone,Graffiti,Graffiti Request,9/23/2020,9/23/2020,9/23/2020,9/23/2020,Govans,WESTERN,1,WESTERN,553,39.259945,-76.301483,"39.259945, -76.301483"
SR-104641,In Progress,Phone,Dead Animal,Dead Animal Request,4/28/2019,4/28/2019,4/28/2019,4/28/2019,Middle East,EASTERN,2,EASTERN,386,39.446172,-76.370338,"39.446172, -76.370338"
SR-104642,In Progress,Phone,Pothole,Pothole Request,3/13/2023,3/13/2023,3/13/2023,3/13/2023,Upton,NORTHEASTERN,7,NORTHEASTERN,640,39.329428,-76.587009,"39.329428, -76.587009"
SR-104643,Open,Phone,Parking Complaint,Parking Complaint Request,8/20/2019,8/20/2019,8/20/2019,8/20/2019,Cherry Hill,CENTRAL,7,CENTRAL,611,39.282002,-76.319042,"39.282002, -76.319042"
SR-104644,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,8/26/2021,8/26/2021,8/26/2021,8/26/2021,Sandtown-Winchester,NORTHERN,1,NORTHERN,645,39.200047,-76.590096,"39.200047, -76.590096"
SR-104645,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,2/17/2019,2/17/2019,2/17/2019,2/17/2019,Harlem Park,NORTHEASTERN,7,NORTHEASTERN,289,39.325506,-76.598813,"39.325506, -76.598813"
SR-104646,Closed,Phone,Parking Complaint,Parking Complaint Request,10/20/2019,10/20/2019,10/20/2019,10/20/2019,Harlem Park,NORTHEASTERN,1,NORTHEASTERN,867,39.449841,-76.43258,"39.449841, -76.43258"
SR-104647,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,10/2/2019,10/2/2019,10/2/2019,10/2/2019,Guilford,WESTERN,12,WESTERN,753,39.273788,-76.31461,"39.273788, -76.31461"
SR-104648,Open,Phone,Parking Complaint,Parking Complaint Request,12/9/2020,12/9/2020,12/9/2020,12/9/2020,Mount Washington,EASTERN,11,EASTERN,371,39.292606,-76.589275,"39.292606, -76.589275"
SR-104649,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,10/22/2022,10/22/2022,10/22/2022,10/22/2022,Charles Village,NORTHEASTERN,3,NORTHEASTERN,228,39.393275,-76.345786,"39.393275, -76.345786"
SR-104650,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,4/20/2019,4/20/2019,4/20/2019,4/20/2019,Sandtown-Winchester,NORTHWESTERN,14,NORTHWESTERN,523,39.434964,-76.592211,"39.434964, -76.592211"
SR-104651,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,6/19/2020,6/19/2020,6/19/2020,6/19/2020,Roland Park,SOUTHERN,11,SOUTHERN,621,39.309594,-76.321402,"39.309594, -76.321402"
SR-104652,Open,Phone,Pothole,Pothole Request,12/27/2020,12/27/2020,12/27/2020,12/27/2020,Waverly,NORTHERN,14,NORTHERN,591,39.237293,-76.49717,"39.237293, -76.49717"
